ano,estado,familia,denominacao,quantidade
2016,SANTA CATARINA,50,00,3.560,00
2016,SANTA CATARINA,100,00,3.605,00
2016,SANTA CATARINA,100,00,13.649,00
2016,SÃO PAULO,2,00,196,00
2016,SÃO PAULO,2,00,320,00
2016,SÃO PAULO,5,00,1.075,00
2016,SÃO PAULO,5,00,1.467,00
2016,SÃO PAULO, ,10,00,19,00
2016,SÃO PAULO,10,00,2.536,00
2016,SÃO PAULO,10,00,600,00
2016,SÃO PAULO,20,00,8.270,00
2016,SÃO PAULO,20,00,13.282,00
2016,SÃO PAULO,50,00,22.737,00
2016,SÃO PAULO,50,00,14.228,00
2016,SÃO PAULO,100,00,41.847,00
2016,SÃO PAULO,100,00,48.634,00
2016,SERGIPE,2,00,1,00
2016,SERGIPE,2,00,1,00
2016,SERGIPE,5,00,2,00
2016,SERGIPE,5,00,106,00
2016,SERGIPE,10,00,11,00
2016,SERGIPE,10,00,803,00
2016,SERGIPE,20,00,9,00
2016,SERGIPE,20,00,563,00
2016,SERGIPE,50,00,448,00
2016,SERGIPE,50,00,390,00
2016,SERGIPE,100,00,130,00
2016,SERGIPE,100,00,832,00
2016,TOCANTINS,2,00,1,00
2016,TOCANTINS,2,00,1,00
2016,TOCANTINS,5,00,13,00
2016,TOCANTINS,5,00,6,00
2016,TOCANTINS,10,00,31,00
2016,TOCANTINS,10,00,1,00
2016,TOCANTINS,20,00,48,00
2016,TOCANTINS,20,00,61,00
2016,TOCANTINS,50,00,133,00
2016,TOCANTINS,50,00,291,00
2016,TOCANTINS,100,00,102,00
2016,TOCANTINS,100,00,588,00
2017,ACRE,2,00,1,00
2017,ACRE,5,00,1,00
2017,ACRE,20,00,55,00
2017,ACRE,50,00,14,00
2017,ACRE,50,00,77,00
2017,ACRE,100,00,25,00
2017,ACRE,100,00,385,00
2017,ALAGOAS,2,00,2,00
2017,ALAGOAS,2,00,2,00
2017,ALAGOAS,5,00,8,00
2017,ALAGOAS,5,00,17,00
2017,ALAGOAS,10,00,15,00
2017,ALAGOAS,10,00,58,00
2017,ALAGOAS,20,00,10,00
2017,ALAGOAS,20,00,421,00
2017,ALAGOAS,50,00,277,00
2017,ALAGOAS,50,00,506,00
2017,ALAGOAS,100,00,87,00
2017,ALAGOAS,100,00,1.251,00
2017,AMAPÁ,2,00,3,00
2017,AMAPÁ,5,00,3,00
2017,AMAPÁ,5,00,3,00
2017,AMAPÁ,10,00,220,00
2017,AMAPÁ,10,00,21,00
2017,AMAPÁ,20,00,5.380,00
2017,AMAPÁ,20,00,85,00
2017,AMAPÁ,50,00,537,00
2017,AMAPÁ,50,00,153,00
2017,AMAPÁ,100,00,22,00
2017,AMAPÁ,100,00,303,00
2017,AMAZONAS,2,00,7,00
2017,AMAZONAS,2,00,2,00
2017,AMAZONAS,5,00,9,00
2017,AMAZONAS,5,00,9,00
2017,AMAZONAS,10,00,12,00
2017,AMAZONAS,10,00,26,00
2017,AMAZONAS,20,00,6,00
2017,AMAZONAS,20,00,321,00
2017,AMAZONAS,50,00,704,00
2017,AMAZONAS,50,00,921,00
2017,AMAZONAS,100,00,538,00
2017,AMAZONAS,100,00,640,00
2017,BAHIA,2,00,85,00
2017,BAHIA,2,00,34,00
2017,BAHIA,5,00,139,00
2017,BAHIA,5,00,299,00
2017,BAHIA, ,10,00,4,00
2017,BAHIA,10,00,227,00
2017,BAHIA,10,00,747,00
2017,BAHIA,20,00,304,00
2017,BAHIA,20,00,3.637,00
2017,BAHIA,50,00,3.921,00
2017,BAHIA,50,00,4.286,00
2017,BAHIA,100,00,1.870,00
2017,BAHIA,100,00,7.677,00
2017,CEARÁ,2,00,206,00
2017,CEARÁ,2,00,16,00
2017,CEARÁ,5,00,405,00
2017,CEARÁ,5,00,304,00
2017,CEARÁ, ,10,00,3,00
2017,CEARÁ,10,00,478,00
2017,CEARÁ,10,00,177,00
2017,CEARÁ,20,00,66,00
2017,CEARÁ,20,00,3.058,00
2017,CEARÁ,50,00,2.017,00
2017,CEARÁ,50,00,1.336,00
2017,CEARÁ,100,00,358,00
2017,CEARÁ,100,00,3.464,00
2017,DISTRITO FEDERAL,2,00,38,00
2017,DISTRITO FEDERAL,2,00,8,00
2017,DISTRITO FEDERAL,5,00,117,00
2017,DISTRITO FEDERAL,5,00,19,00
2017,DISTRITO FEDERAL, ,10,00,1,00
2017,DISTRITO FEDERAL,10,00,128,00
2017,DISTRITO FEDERAL,10,00,55,00
2017,DISTRITO FEDERAL,20,00,157,00
2017,DISTRITO FEDERAL,20,00,974,00
2017,DISTRITO FEDERAL,50,00,615,00
2017,DISTRITO FEDERAL,50,00,678,00
2017,DISTRITO FEDERAL,100,00,1.809,00
2017,DISTRITO FEDERAL,100,00,3.587,00
2017,ESPÍRITO SANTO,2,00,54,00
2017,ESPÍRITO SANTO,2,00,8,00
2017,ESPÍRITO SANTO,5,00,241,00
2017,ESPÍRITO SANTO,5,00,60,00
2017,ESPÍRITO SANTO,10,00,138,00
2017,ESPÍRITO SANTO,10,00,105,00
2017,ESPÍRITO SANTO,20,00,44,00
2017,ESPÍRITO SANTO,20,00,880,00
2017,ESPÍRITO SANTO,50,00,642,00
2017,ESPÍRITO SANTO,50,00,1.002,00
2017,ESPÍRITO SANTO,100,00,1.531,00
2017,ESPÍRITO SANTO,100,00,2.540,00
2017,GOIÁS,2,00,78,00
2017,GOIÁS,2,00,7,00
2017,GOIÁS,5,00,216,00
2017,GOIÁS,5,00,54,00
2017,GOIÁS,10,00,294,00
2017,GOIÁS,10,00,185,00
2017,GOIÁS,20,00,165,00
2017,GOIÁS,20,00,2.383,00
2017,GOIÁS,50,00,1.614,00
2017,GOIÁS,50,00,3.185,00
2017,GOIÁS,100,00,1.269,00
2017,GOIÁS,100,00,9.444,00
2017,MARANHÃO,2,00,12,00
2017,MARANHÃO,2,00,4,00
2017,MARANHÃO,5,00,15,00
2017,MARANHÃO,5,00,9,00
2017,MARANHÃO,10,00,14,00
2017,MARANHÃO,10,00,45,00
2017,MARANHÃO,20,00,13,00
2017,MARANHÃO,20,00,1.235,00
2017,MARANHÃO,50,00,249,00
2017,MARANHÃO,50,00,702,00
2017,MARANHÃO,100,00,122,00
2017,MARANHÃO,100,00,1.710,00
2017,MATO GROSSO,2,00,12,00
2017,MATO GROSSO,2,00,5,00
2017,MATO GROSSO,5,00,43,00
2017,MATO GROSSO,5,00,8,00
2017,MATO GROSSO,10,00,33,00
2017,MATO GROSSO,10,00,92,00
2017,MATO GROSSO,20,00,172,00
2017,MATO GROSSO,20,00,280,00
2017,MATO GROSSO,50,00,784,00
2017,MATO GROSSO,50,00,996,00
2017,MATO GROSSO,100,00,392,00
2017,MATO GROSSO,100,00,2.544,00
2017,MATO GROSSO DO SUL,2,00,2,00
2017,MATO GROSSO DO SUL,5,00,24,00
2017,MATO GROSSO DO SUL,5,00,6,00
2017,MATO GROSSO DO SUL,10,00,39,00
2017,MATO GROSSO DO SUL,10,00,298,00
2017,MATO GROSSO DO SUL,20,00,189,00
2017,MATO GROSSO DO SUL,20,00,3.026,00
2017,MATO GROSSO DO SUL,50,00,2.685,00
2017,MATO GROSSO DO SUL,50,00,1.368,00
2017,MATO GROSSO DO SUL,100,00,511,00
2017,MATO GROSSO DO SUL,100,00,439,00
2017,MINAS GERAIS,2,00,2.360,00
2017,MINAS GERAIS,2,00,152,00
2017,MINAS GERAIS,5,00,1.352,00
2017,MINAS GERAIS,5,00,610,00
2017,MINAS GERAIS, ,10,00,48,00
2017,MINAS GERAIS,10,00,892,00
2017,MINAS GERAIS,10,00,2.016,00
2017,MINAS GERAIS,20,00,445,00
2017,MINAS GERAIS,20,00,4.637,00
2017,MINAS GERAIS,50,00,11.888,00
2017,MINAS GERAIS,50,00,4.741,00
2017,MINAS GERAIS,100,00,13.300,00
2017,MINAS GERAIS,100,00,15.778,00
2017,PARÁ,2,00,31,00
2017,PARÁ,2,00,4,00
2017,PARÁ,5,00,17,00
2017,PARÁ,5,00,27,00
2017,PARÁ,10,00,56,00
2017,PARÁ,10,00,77,00
2017,PARÁ,20,00,16,00
2017,PARÁ,20,00,1.080,00
2017,PARÁ,50,00,737,00
2017,PARÁ,50,00,984,00
2017,PARÁ,100,00,219,00
2017,PARÁ,100,00,1.931,00
2017,PARAÍBA,2,00,1,00
2017,PARAÍBA,2,00,6,00
2017,PARAÍBA,5,00,10,00
2017,PARAÍBA,5,00,10,00
2017,PARAÍBA,10,00,12,00
2017,PARAÍBA,10,00,112,00
2017,PARAÍBA,20,00,25,00
2017,PARAÍBA,20,00,434,00
2017,PARAÍBA,50,00,953,00
2017,PARAÍBA,50,00,429,00
2017,PARAÍBA,100,00,782,00
2017,PARAÍBA,100,00,1.853,00
2017,PARANÁ,2,00,89,00
2017,PARANÁ,2,00,16,00
2017,PARANÁ,5,00,202,00
2017,PARANÁ,5,00,97,00
2017,PARANÁ, ,10,00,3,00
2017,PARANÁ,10,00,348,00
2017,PARANÁ,10,00,256,00
2017,PARANÁ,20,00,698,00
2017,PARANÁ,20,00,11.994,00
2017,PARANÁ,50,00,20.021,00
2017,PARANÁ,50,00,4.599,00
2017,PARANÁ,100,00,8.087,00
2017,PARANÁ,100,00,11.379,00
2017,PERNAMBUCO,2,00,9,00
2017,PERNAMBUCO,2,00,33,00
2017,PERNAMBUCO,5,00,65,00
2017,PERNAMBUCO,5,00,170,00
2017,PERNAMBUCO, ,10,00,5,00
2017,PERNAMBUCO,10,00,61,00
2017,PERNAMBUCO,10,00,1.826,00
2017,PERNAMBUCO,20,00,84,00
2017,PERNAMBUCO,20,00,3.777,00
2017,PERNAMBUCO,50,00,1.217,00
2017,PERNAMBUCO,50,00,1.494,00
2017,PERNAMBUCO,100,00,1.053,00
2017,PERNAMBUCO,100,00,5.315,00
2017,PIAUÍ,2,00,35,00
2017,PIAUÍ,2,00,1,00
2017,PIAUÍ,5,00,30,00
2017,PIAUÍ,5,00,6,00
2017,PIAUÍ,10,00,76,00
2017,PIAUÍ,10,00,27,00
2017,PIAUÍ,20,00,13,00
2017,PIAUÍ,20,00,320,00
2017,PIAUÍ,50,00,255,00
2017,PIAUÍ,50,00,390,00
2017,PIAUÍ,100,00,101,00
2017,PIAUÍ,100,00,1.495,00
2017,RIO DE JANEIRO,2,00,653,00
2017,RIO DE JANEIRO,2,00,82,00
2017,RIO DE JANEIRO,5,00,1.010,00
2017,RIO DE JANEIRO,5,00,603,00
2017,RIO DE JANEIRO,10,00,554,00
2017,RIO DE JANEIRO,10,00,610,00
2017,RIO DE JANEIRO,20,00,401,00
2017,RIO DE JANEIRO,20,00,6.503,00
2017,RIO DE JANEIRO,50,00,20.289,00
2017,RIO DE JANEIRO,50,00,7.549,00
2017,RIO DE JANEIRO,100,00,9.221,00
2017,RIO DE JANEIRO,100,00,11.503,00
2017,RIO GRANDE DO NORTE,2,00,4,00
2017,RIO GRANDE DO NORTE,5,00,17,00
2017,RIO GRANDE DO NORTE,5,00,7,00
2017,RIO GRANDE DO NORTE,10,00,46,00
2017,RIO GRANDE DO NORTE,10,00,60,00
2017,RIO GRANDE DO NORTE,20,00,19,00
2017,RIO GRANDE DO NORTE,20,00,345,00
2017,RIO GRANDE DO NORTE,50,00,499,00
2017,RIO GRANDE DO NORTE,50,00,443,00
2017,RIO GRANDE DO NORTE,100,00,145,00
2017,RIO GRANDE DO NORTE,100,00,1.147,00
2017,RIO GRANDE DO SUL,1,00,4,00
2017,RIO GRANDE DO SUL,2,00,142,00
2017,RIO GRANDE DO SUL,2,00,72,00
2017,RIO GRANDE DO SUL,5,00,270,00
2017,RIO GRANDE DO SUL,5,00,332,00
2017,RIO GRANDE DO SUL, ,10,00,4,00
2017,RIO GRANDE DO SUL,10,00,1.149,00
2017,RIO GRANDE DO SUL,10,00,446,00
2017,RIO GRANDE DO SUL,20,00,367,00
2017,RIO GRANDE DO SUL,20,00,2.284,00
2017,RIO GRANDE DO SUL,50,00,2.448,00
2017,RIO GRANDE DO SUL,50,00,1.875,00
2017,RIO GRANDE DO SUL,100,00,2.011,00
2017,RIO GRANDE DO SUL,100,00,18.882,00
2017,RONDÔNIA,2,00,1,00
2017,RONDÔNIA,5,00,10,00
2017,RONDÔNIA,5,00,8,00
2017,RONDÔNIA,10,00,28,00
2017,RONDÔNIA,10,00,11,00
2017,RONDÔNIA,20,00,8,00
2017,RONDÔNIA,20,00,184,00
2017,RONDÔNIA,50,00,158,00
2017,RONDÔNIA,50,00,253,00
2017,RONDÔNIA,100,00,76,00
2017,RONDÔNIA,100,00,1.067,00
2017,RORAIMA,2,00,1,00
2017,RORAIMA,5,00,2,00
2017,RORAIMA,10,00,1,00
2017,RORAIMA,20,00,1,00
2017,RORAIMA,20,00,50,00
2017,RORAIMA,50,00,168,00
2017,RORAIMA,50,00,113,00
2017,RORAIMA,100,00,24,00
2017,RORAIMA,100,00,173,00
2017,SANTA CATARINA,2,00,32,00
2017,SANTA CATARINA,2,00,8,00
2017,SANTA CATARINA,5,00,113,00
2017,SANTA CATARINA,5,00,68,00
2017,SANTA CATARINA,10,00,186,00
2017,SANTA CATARINA,10,00,153,00
2017,SANTA CATARINA,20,00,374,00
2017,SANTA CATARINA,20,00,1.135,00
2017,SANTA CATARINA,50,00,8.573,00
2017,SANTA CATARINA,50,00,1.803,00
2017,SANTA CATARINA,100,00,2.771,00
2017,SANTA CATARINA,100,00,16.553,00
2017,SÃO PAULO,2,00,766,00
2017,SÃO PAULO,2,00,323,00
2017,SÃO PAULO,5,00,1.219,00
2017,SÃO PAULO,5,00,1.001,00
2017,SÃO PAULO, ,10,00,31,00
2017,SÃO PAULO,10,00,6.592,00
2017,SÃO PAULO,10,00,2.225,00
2017,SÃO PAULO,20,00,2.121,00
2017,SÃO PAULO,20,00,14.065,00
2017,SÃO PAULO,50,00,27.735,00
2017,SÃO PAULO,50,00,25.601,00
2017,SÃO PAULO,100,00,41.313,00
2017,SÃO PAULO,100,00,51.149,00
2017,SERGIPE,2,00,1,00
2017,SERGIPE,2,00,5,00
2017,SERGIPE,5,00,3,00
2017,SERGIPE,5,00,88,00
2017,SERGIPE,10,00,6,00
2017,SERGIPE,10,00,571,00
2017,SERGIPE,20,00,6,00
2017,SERGIPE,20,00,312,00
2017,SERGIPE,50,00,254,00
2017,SERGIPE,50,00,364,00
2017,SERGIPE,100,00,49,00
2017,SERGIPE,100,00,772,00
2017,TOCANTINS,2,00,21,00
2017,TOCANTINS,5,00,28,00
2017,TOCANTINS,5,00,11,00
2017,TOCANTINS,10,00,15,00
2017,TOCANTINS,10,00,41,00
2017,TOCANTINS,20,00,19,00
2017,TOCANTINS,20,00,202,00
2017,TOCANTINS,50,00,136,00
2017,TOCANTINS,50,00,234,00
2017,TOCANTINS,100,00,68,00
2017,TOCANTINS,100,00,870,00
2018,ACRE,2,00,1,00
2018,ACRE,2,00,1,00
2018,ACRE,5,00,4,00
2018,ACRE,5,00,9,00
2018,ACRE,10,00,5,00
2018,ACRE,10,00,8,00
2018,ACRE,20,00,28,00
2018,ACRE,50,00,17,00
2018,ACRE,50,00,118,00
2018,ACRE,100,00,8,00
2018,ACRE,100,00,253,00
2018,ALAGOAS,2,00,44,00
2018,ALAGOAS,2,00,4,00
2018,ALAGOAS,5,00,36,00
2018,ALAGOAS,5,00,127,00
2018,ALAGOAS, ,10,00,2,00
2018,ALAGOAS,10,00,76,00
2018,ALAGOAS,10,00,138,00
2018,ALAGOAS,20,00,12,00
2018,ALAGOAS,20,00,501,00
2018,ALAGOAS,50,00,923,00
2018,ALAGOAS,50,00,230,00
2018,ALAGOAS,100,00,61,00
2018,ALAGOAS,100,00,1.424,00
2018,AMAPÁ,5,00,1,00
2018,AMAPÁ,10,00,2,00
2018,AMAPÁ,10,00,8,00
2018,AMAPÁ,20,00,32,00
2018,AMAPÁ,50,00,32,00
2018,AMAPÁ,50,00,78,00
2018,AMAPÁ,100,00,3,00
2018,AMAPÁ,100,00,130,00
2018,AMAZONAS,2,00,3,00
2018,AMAZONAS,2,00,6,00
2018,AMAZONAS,5,00,21,00
2018,AMAZONAS,5,00,38,00
2018,AMAZONAS,10,00,41,00
2018,AMAZONAS,10,00,48,00
2018,AMAZONAS,20,00,445,00
2018,AMAZONAS,50,00,427,00
2018,AMAZONAS,50,00,688,00
2018,AMAZONAS,100,00,319,00
2018,AMAZONAS,100,00,760,00
2018,BAHIA,2,00,44,00
2018,BAHIA,2,00,46,00
2018,BAHIA,5,00,456,00
2018,BAHIA,5,00,629,00
2018,BAHIA, ,10,00,1,00
2018,BAHIA,10,00,987,00
2018,BAHIA,10,00,444,00
2018,BAHIA,20,00,152,00
2018,BAHIA,20,00,3.782,00
2018,BAHIA,50,00,3.062,00
2018,BAHIA,50,00,3.785,00
2018,BAHIA,100,00,2.205,00
2018,BAHIA,100,00,9.431,00
2018,CEARÁ,2,00,16,00
2018,CEARÁ,2,00,20,00
2018,CEARÁ,5,00,86,00
2018,CEARÁ,5,00,267,00
2018,CEARÁ, ,10,00,2,00
2018,CEARÁ,10,00,231,00
2018,CEARÁ,10,00,130,00
2018,CEARÁ,20,00,20,00
2018,CEARÁ,20,00,1.769,00
2018,CEARÁ,50,00,3.030,00
2018,CEARÁ,50,00,2.103,00
2018,CEARÁ,100,00,310,00
2018,CEARÁ,100,00,4.219,00
2018,DISTRITO FEDERAL,2,00,34,00
2018,DISTRITO FEDERAL,2,00,16,00
2018,DISTRITO FEDERAL,5,00,153,00
2018,DISTRITO FEDERAL,5,00,219,00
2018,DISTRITO FEDERAL, ,10,00,2,00
2018,DISTRITO FEDERAL,10,00,984,00
2018,DISTRITO FEDERAL,10,00,137,00
2018,DISTRITO FEDERAL,20,00,2.323,00
2018,DISTRITO FEDERAL,20,00,1.879,00
2018,DISTRITO FEDERAL,50,00,565,00
2018,DISTRITO FEDERAL,50,00,1.067,00
2018,DISTRITO FEDERAL,100,00,700,00
2018,DISTRITO FEDERAL,100,00,3.778,00
2018,ESPÍRITO SANTO,2,00,212,00
2018,ESPÍRITO SANTO,2,00,17,00
2018,ESPÍRITO SANTO,5,00,84,00
2018,ESPÍRITO SANTO,5,00,68,00
2018,ESPÍRITO SANTO, ,10,00,1,00
2018,ESPÍRITO SANTO,10,00,372,00
2018,ESPÍRITO SANTO,10,00,106,00
2018,ESPÍRITO SANTO,20,00,50,00
2018,ESPÍRITO SANTO,20,00,1.268,00
2018,ESPÍRITO SANTO,50,00,902,00
2018,ESPÍRITO SANTO,50,00,708,00
2018,ESPÍRITO SANTO,100,00,656,00
2018,ESPÍRITO SANTO,100,00,4.380,00
2018,GOIÁS,1,00,2,00
2018,GOIÁS,2,00,54,00
2018,GOIÁS,2,00,50,00
2018,GOIÁS,5,00,484,00
2018,GOIÁS,5,00,251,00
2018,GOIÁS,10,00,2.146,00
2018,GOIÁS,10,00,574,00
2018,GOIÁS,20,00,49,00
2018,GOIÁS,20,00,6.404,00
2018,GOIÁS,50,00,1.403,00
2018,GOIÁS,50,00,4.200,00
2018,GOIÁS,100,00,518,00
2018,GOIÁS,100,00,8.853,00
2018,MARANHÃO,2,00,2,00
2018,MARANHÃO,5,00,28,00
2018,MARANHÃO,5,00,30,00
2018,MARANHÃO,10,00,46,00
2018,MARANHÃO,10,00,52,00
2018,MARANHÃO,20,00,33,00
2018,MARANHÃO,20,00,835,00
2018,MARANHÃO,50,00,326,00
2018,MARANHÃO,50,00,1.246,00
2018,MARANHÃO,100,00,80,00
2018,MARANHÃO,100,00,1.562,00
2018,MATO GROSSO,2,00,9,00
2018,MATO GROSSO,2,00,2,00
2018,MATO GROSSO,5,00,523,00
2018,MATO GROSSO,5,00,25,00
2018,MATO GROSSO,10,00,114,00
2018,MATO GROSSO,10,00,427,00
2018,MATO GROSSO,20,00,74,00
2018,MATO GROSSO,20,00,1.245,00
2018,MATO GROSSO,50,00,531,00
2018,MATO GROSSO,50,00,2.630,00
2018,MATO GROSSO,100,00,199,00
2018,MATO GROSSO,100,00,1.562,00
2018,MATO GROSSO DO SUL,2,00,2,00
2018,MATO GROSSO DO SUL,2,00,1,00
2018,MATO GROSSO DO SUL,5,00,49,00
2018,MATO GROSSO DO SUL,5,00,12,00
2018,MATO GROSSO DO SUL,10,00,43,00
2018,MATO GROSSO DO SUL,10,00,255,00
2018,MATO GROSSO DO SUL,20,00,29.362,00
2018,MATO GROSSO DO SUL,20,00,3.576,00
2018,MATO GROSSO DO SUL,50,00,4.805,00
2018,MATO GROSSO DO SUL,50,00,1.389,00
2018,MATO GROSSO DO SUL,100,00,265,00
2018,MATO GROSSO DO SUL,100,00,1.325,00
2018,MINAS GERAIS,2,00,170,00
2018,MINAS GERAIS,2,00,276,00
2018,MINAS GERAIS,5,00,1.611,00
2018,MINAS GERAIS,5,00,686,00
2018,MINAS GERAIS, ,10,00,12,00
2018,MINAS GERAIS,10,00,2.048,00
2018,MINAS GERAIS,10,00,1.278,00
2018,MINAS GERAIS,20,00,199,00
2018,MINAS GERAIS,20,00,8.532,00
2018,MINAS GERAIS,50,00,6.075,00
2018,MINAS GERAIS,50,00,4.945,00
2018,MINAS GERAIS,100,00,10.596,00
2018,MINAS GERAIS,100,00,21.501,00
2018,PARÁ,2,00,17,00
2018,PARÁ,2,00,9,00
2018,PARÁ,5,00,136,00
2018,PARÁ,5,00,47,00
2018,PARÁ, ,10,00,2,00
2018,PARÁ,10,00,169,00
2018,PARÁ,10,00,135,00
2018,PARÁ,20,00,6,00
2018,PARÁ,20,00,1.062,00
2018,PARÁ,50,00,3.162,00
2018,PARÁ,50,00,1.930,00
2018,PARÁ,100,00,133,00
2018,PARÁ,100,00,2.124,00
2018,PARAÍBA,2,00,2,00
2018,PARAÍBA,2,00,12,00
2018,PARAÍBA,5,00,44,00
2018,PARAÍBA,5,00,26,00
2018,PARAÍBA,10,00,106,00
2018,PARAÍBA,10,00,87,00
2018,PARAÍBA,20,00,9,00
2018,PARAÍBA,20,00,446,00
2018,PARAÍBA,50,00,953,00
2018,PARAÍBA,50,00,409,00
2018,PARAÍBA,100,00,165,00
2018,PARAÍBA,100,00,2.167,00
2018,PARANÁ,2,00,242,00
2018,PARANÁ,2,00,49,00
2018,PARANÁ,5,00,1.490,00
2018,PARANÁ,5,00,187,00
2018,PARANÁ, ,10,00,3,00
2018,PARANÁ,10,00,756,00
2018,PARANÁ,10,00,1.652,00
2018,PARANÁ,20,00,239,00
2018,PARANÁ,20,00,4.842,00
2018,PARANÁ,50,00,7.345,00
2018,PARANÁ,50,00,5.164,00
2018,PARANÁ,100,00,2.640,00
2018,PARANÁ,100,00,13.373,00
2018,PERNAMBUCO,2,00,57,00
2018,PERNAMBUCO,2,00,16,00
2018,PERNAMBUCO,5,00,66,00
2018,PERNAMBUCO,5,00,328,00
2018,PERNAMBUCO,10,00,179,00
2018,PERNAMBUCO,10,00,1.038,00
2018,PERNAMBUCO,20,00,37,00
2018,PERNAMBUCO,20,00,1.735,00
2018,PERNAMBUCO,50,00,2.218,00
2018,PERNAMBUCO,50,00,1.200,00
2018,PERNAMBUCO,100,00,999,00
2018,PERNAMBUCO,100,00,5.876,00
2018,PIAUÍ,2,00,9,00
2018,PIAUÍ,2,00,4,00
2018,PIAUÍ,5,00,46,00
2018,PIAUÍ,5,00,24,00
2018,PIAUÍ,10,00,84,00
2018,PIAUÍ,10,00,54,00
2018,PIAUÍ,20,00,6,00
2018,PIAUÍ,20,00,840,00
2018,PIAUÍ,50,00,322,00
2018,PIAUÍ,50,00,740,00
2018,PIAUÍ,100,00,175,00
2018,PIAUÍ,100,00,1.958,00
2018,RIO DE JANEIRO,2,00,264,00
2018,RIO DE JANEIRO,2,00,65,00
2018,RIO DE JANEIRO,5,00,1.182,00
2018,RIO DE JANEIRO,5,00,1.324,00
2018,RIO DE JANEIRO,10,00,2.203,00
2018,RIO DE JANEIRO,10,00,749,00
2018,RIO DE JANEIRO,20,00,220,00
2018,RIO DE JANEIRO,20,00,7.004,00
2018,RIO DE JANEIRO,50,00,9.224,00
2018,RIO DE JANEIRO,50,00,3.807,00
2018,RIO DE JANEIRO,100,00,2.262,00
2018,RIO DE JANEIRO,100,00,16.080,00
2018,RIO GRANDE DO NORTE,2,00,5,00
2018,RIO GRANDE DO NORTE,2,00,5,00
2018,RIO GRANDE DO NORTE,5,00,29,00
2018,RIO GRANDE DO NORTE,5,00,149,00
2018,RIO GRANDE DO NORTE,10,00,67,00
2018,RIO GRANDE DO NORTE,10,00,43,00
2018,RIO GRANDE DO NORTE,20,00,7,00
2018,RIO GRANDE DO NORTE,20,00,389,00
2018,RIO GRANDE DO NORTE,50,00,2.744,00
2018,RIO GRANDE DO NORTE,50,00,359,00
2018,RIO GRANDE DO NORTE,100,00,109,00
2018,RIO GRANDE DO NORTE,100,00,1.362,00
2018,RIO GRANDE DO SUL,2,00,69,00
2018,RIO GRANDE DO SUL,2,00,123,00
2018,RIO GRANDE DO SUL,5,00,613,00
2018,RIO GRANDE DO SUL,5,00,530,00
2018,RIO GRANDE DO SUL,10,00,635,00
2018,RIO GRANDE DO SUL,10,00,699,00
2018,RIO GRANDE DO SUL,20,00,66,00
2018,RIO GRANDE DO SUL,20,00,2.803,00
2018,RIO GRANDE DO SUL,50,00,1.566,00
2018,RIO GRANDE DO SUL,50,00,1.331,00
2018,RIO GRANDE DO SUL,100,00,1.366,00
2018,RIO GRANDE DO SUL,100,00,17.576,00
2018,RONDÔNIA,2,00,4,00
2018,RONDÔNIA,5,00,45,00
2018,RONDÔNIA,5,00,18,00
2018,RONDÔNIA,10,00,57,00
2018,RONDÔNIA,10,00,72,00
2018,RONDÔNIA,20,00,4,00
2018,RONDÔNIA,20,00,306,00
2018,RONDÔNIA,50,00,165,00
2018,RONDÔNIA,50,00,286,00
2018,RONDÔNIA,100,00,59,00
2018,RONDÔNIA,100,00,566,00
2018,RORAIMA,2,00,1,00
2018,RORAIMA,5,00,1,00
2018,RORAIMA,5,00,12,00
2018,RORAIMA,10,00,8,00
2018,RORAIMA,10,00,1,00
2018,RORAIMA,20,00,49,00
2018,RORAIMA,50,00,108,00
2018,RORAIMA,50,00,64,00
2018,RORAIMA,100,00,20,00
2018,RORAIMA,100,00,268,00
2018,SANTA CATARINA,2,00,139,00
2018,SANTA CATARINA,2,00,38,00
2018,SANTA CATARINA,5,00,215,00
2018,SANTA CATARINA,5,00,136,00
2018,SANTA CATARINA, ,10,00,1,00
2018,SANTA CATARINA,10,00,542,00
2018,SANTA CATARINA,10,00,190,00
2018,SANTA CATARINA,20,00,222,00
2018,SANTA CATARINA,20,00,2.081,00
2018,SANTA CATARINA,50,00,4.065,00
2018,SANTA CATARINA,50,00,2.720,00
2018,SANTA CATARINA,100,00,1.408,00
2018,SANTA CATARINA,100,00,22.168,00
2018,SÃO PAULO,1,00,1,00
2018,SÃO PAULO,2,00,434,00
2018,SÃO PAULO,2,00,504,00
2018,SÃO PAULO,5,00,2.014,00
2018,SÃO PAULO,5,00,1.344,00
2018,SÃO PAULO, ,10,00,34,00
2018,SÃO PAULO,10,00,8.871,00
2018,SÃO PAULO,10,00,2.163,00
2018,SÃO PAULO,20,00,2.054,00
2018,SÃO PAULO,20,00,20.630,00
2018,SÃO PAULO,50,00,33.835,00
2018,SÃO PAULO,50,00,18.269,00
2018,SÃO PAULO,100,00,32.200,00
2018,SÃO PAULO,100,00,53.181,00
2018,SERGIPE,2,00,2,00
2018,SERGIPE,2,00,33,00
2018,SERGIPE,5,00,10,00
2018,SERGIPE,5,00,408,00
2018,SERGIPE,10,00,30,00
2018,SERGIPE,10,00,301,00
2018,SERGIPE,20,00,2,00
2018,SERGIPE,20,00,227,00
2018,SERGIPE,50,00,106,00
2018,SERGIPE,50,00,272,00
2018,SERGIPE,100,00,54,00
2018,SERGIPE,100,00,1.037,00
